,CONT_ID,GENDER,AGE_YEARS,HIGHEST_EDU,ANNUAL_INVEST,ANNUAL_INCOME,ACTIVITY_LEVEL,CHURN
4486,1009533270,1,34.45,1,0.0,16479.0,1,0
4487,1009533280,1,26.35,4,0.0,16110.0,3,0
4488,1009533290,0,54.44,4,0.0,13340.0,2,0
4489,1009533300,0,25.69,4,0.0,22746.0,1,1
4490,1009533310,0,59.19,1,0.0,22619.0,2,0
4491,1009533320,0,53.87,1,0.0,16804.0,0,1
4492,1009533330,0,56.28,1,0.0,19008.0,0,0
4493,1009533340,0,20.29,2,70912.0,91918.0,3,0
4494,1009533350,1,67.82,1,0.0,19670.0,5,0
4495,1009533360,1,67.33,1,0.0,18377.0,3,0
4496,1009533370,1,30.79,4,0.0,22666.0,2,1
4497,1009533380,0,56.67,2,9622.0,43342.0,1,1
4498,1009533390,1,25.31,4,10065.0,24111.0,1,1
4499,1009533400,0,42.48,1,0.0,14956.0,2,0
4500,1009533410,0,47.65,1,0.0,18783.0,4,0
4501,1009533420,1,48.28,4,0.0,32497.0,2,0
4502,1009533430,0,72.3,1,0.0,20991.0,1,0
4503,1009533440,0,53.37,1,0.0,26400.0,4,0
4504,1009533450,0,81.41,1,0.0,16079.0,2,0
4505,1009533460,0,40.52,1,0.0,21264.0,3,0
4506,1009533470,1,43.24,4,8472.0,73657.0,2,0
4507,1009533480,0,36.32,1,0.0,33802.0,0,1
4508,1009533490,0,56.11,1,0.0,13843.0,2,0
4509,1009533500,1,49.63,1,0.0,18976.0,0,1
4510,1009533510,0,64.53,1,0.0,13973.0,5,0
4511,1009533520,0,44.84,4,14760.0,70209.0,1,1
4512,1009533530,1,63.65,1,0.0,17414.0,2,0
4513,1009533540,1,29.6,1,0.0,21586.0,3,1
4514,1009533550,0,33.98,1,0.0,14933.0,1,1
4515,1009533560,1,84.02,1,0.0,36751.0,3,0
4516,1009533570,1,28.89,4,0.0,22501.0,4,1
4517,1009533580,0,76.85,1,0.0,16556.0,4,0
4518,1009533590,1,27.79,4,0.0,22853.0,2,0
4519,1009533600,1,48.02,1,0.0,15657.0,2,0
4520,1009533610,0,53.81,1,0.0,20060.0,2,0
4521,1009533620,0,26.42,1,0.0,29406.0,5,0
4522,1009533630,0,61.45,1,0.0,37894.0,1,0
4523,1009533640,1,35.22,3,105994.0,86434.0,4,0
4524,1009533650,1,86.54,3,83058.0,84948.0,2,0
4525,1009533660,0,26.0,4,0.0,23948.0,2,0
4526,1009533670,0,55.99,1,0.0,17733.0,2,0
4527,1009533680,1,56.86,1,0.0,18721.0,3,1
4528,1009533690,0,41.2,1,0.0,22402.0,0,0
4529,1009533700,0,23.78,1,0.0,20664.0,2,0
4530,1009533710,1,29.17,4,5628.0,41120.0,0,1
4531,1009533720,0,22.62,1,0.0,16747.0,2,1
4532,1009533730,0,57.11,1,0.0,14447.0,1,1
4533,1009533740,1,51.06,1,0.0,21148.0,2,0
4534,1009533750,1,44.7,4,0.0,18323.0,2,0
4535,1009533760,0,27.67,1,0.0,21980.0,1,0
4536,1009533770,0,80.57,1,0.0,19558.0,5,0
4537,1009533780,1,24.22,4,0.0,31490.0,0,1
4538,1009533790,1,75.35,1,0.0,21150.0,2,0
4539,1009533800,0,67.92,4,0.0,19718.0,4,0
4540,1009533810,0,23.99,4,0.0,18698.0,3,1
4541,1009533820,1,52.54,4,0.0,14518.0,1,0
4542,1009533830,1,30.51,1,0.0,23515.0,2,1
4543,1009533840,0,46.86,1,0.0,21348.0,3,0
4544,1009533850,1,67.74,4,0.0,16196.0,4,0
4545,1009533860,0,34.06,1,0.0,15855.0,2,0
4546,1009533870,0,54.71,4,0.0,14612.0,1,0
4547,1009533880,1,59.11,4,0.0,13945.0,2,0
4548,1009533890,0,45.44,1,0.0,22029.0,1,1
4549,1009533900,1,57.48,1,0.0,16190.0,2,0
4550,1009533910,1,28.37,4,7306.0,21479.0,2,0
4551,1009533920,0,49.61,2,10286.0,46362.0,2,0
4552,1009533930,1,36.94,4,6663.0,52246.0,2,1
4553,1009533940,1,39.04,1,0.0,17853.0,5,0
4554,1009533950,1,42.06,1,0.0,14970.0,1,1
4555,1009533960,0,30.41,4,12831.0,28576.0,2,0
4556,1009533970,0,46.93,1,0.0,21839.0,3,0
4557,1009533980,1,37.69,1,0.0,22829.0,1,0
4558,1009533990,0,28.73,1,0.0,17242.0,3,0
4559,1009534000,1,59.6,1,0.0,20319.0,1,0
4560,1009534010,1,69.53,1,0.0,24478.0,1,1
4561,1009534020,0,39.25,1,0.0,14940.0,0,0
4562,1009534030,1,59.93,4,13764.0,74110.0,4,0
4563,1009534040,0,49.57,1,0.0,18549.0,4,0
4564,1009534050,1,72.57,1,0.0,19174.0,2,0
4565,1009534060,1,64.27,4,0.0,37621.0,5,0
4566,1009534070,0,27.88,1,0.0,14933.0,2,1
4567,1009534080,1,46.25,2,103006.0,118916.0,3,0
4568,1009534090,1,47.6,1,0.0,14410.0,0,1
4569,1009534100,1,48.55,1,0.0,17987.0,0,0
4570,1009534110,1,48.28,4,0.0,36056.0,1,0
4571,1009534120,1,63.8,4,10403.0,35505.0,4,0
4572,1009534130,0,37.38,4,6381.0,53052.0,3,1
4573,1009534140,1,76.39,4,0.0,30133.0,3,0
4574,1009534150,0,66.87,1,0.0,21209.0,4,0
4575,1009534160,0,73.82,1,0.0,36814.0,2,1
4576,1009534170,1,56.83,5,78373.0,257795.0,1,1
4577,1009534180,0,41.51,1,0.0,37092.0,1,0
4578,1009534190,1,33.46,2,73155.0,118451.0,3,1
4579,1009534200,0,53.62,4,0.0,20005.0,4,0
4580,1009534210,1,58.56,4,0.0,21179.0,0,1
4581,1009534220,0,59.83,4,0.0,19970.0,1,1
4582,1009534230,0,46.06,1,0.0,20418.0,3,0
4583,1009534240,0,69.43,1,0.0,16660.0,2,0
4584,1009534250,1,25.44,1,0.0,26888.0,1,1
4585,1009534260,1,23.0,2,94881.0,3217364.0,1,1
4586,1009534270,1,39.19,1,0.0,21357.0,2,0
4587,1009534280,1,53.19,4,0.0,18379.0,2,0
4588,1009534290,1,20.57,4,6332.0,45850.0,1,1
4589,1009534300,0,40.64,4,14070.0,30814.0,4,0
4590,1009534310,0,54.68,3,83632.0,113344.0,2,0
4591,1009534320,0,48.91,1,0.0,16579.0,5,0
4592,1009534330,0,60.51,1,0.0,22787.0,1,0
4593,1009534340,0,41.0,1,0.0,27615.0,1,1
4594,1009534350,1,32.17,4,0.0,34589.0,2,0
4595,1009534360,0,82.83,1,0.0,23817.0,2,0
4596,1009534370,1,61.05,1,0.0,13642.0,1,0
4597,1009534380,0,30.95,4,0.0,18326.0,4,1
4598,1009534390,1,60.18,1,0.0,15592.0,4,0
4599,1009534400,0,67.14,1,0.0,22069.0,1,0
4600,1009534410,1,65.18,4,0.0,15791.0,2,1
4601,1009534420,0,48.75,1,0.0,23895.0,5,0
4602,1009534430,1,80.81,4,0.0,23523.0,2,0
4603,1009534440,1,42.87,4,0.0,17658.0,1,1
4604,1009534450,0,87.36,1,0.0,21054.0,0,1
4605,1009534460,1,80.45,4,0.0,17491.0,0,0
4606,1009534470,0,36.59,1,0.0,20659.0,4,0
4607,1009534480,1,62.22,4,0.0,20784.0,5,0
4608,1009534490,1,21.48,4,12443.0,75879.0,4,0
4609,1009534500,1,81.29,1,0.0,37004.0,3,0
4610,1009534510,0,27.53,2,9669.0,43544.0,2,0
4611,1009534520,0,49.61,1,0.0,15692.0,1,0
4612,1009534530,1,32.97,4,0.0,13133.0,2,0
4613,1009534540,0,34.17,1,0.0,21356.0,2,0
4614,1009534550,1,58.78,1,0.0,13575.0,0,0
4615,1009534560,0,55.77,4,0.0,15060.0,1,0
4616,1009534570,1,35.72,4,0.0,17907.0,1,0
4617,1009534580,1,64.95,1,0.0,19478.0,4,0
4618,1009534590,0,60.96,4,0.0,17493.0,2,0
4619,1009534600,0,73.83,4,9508.0,33188.0,4,0
4620,1009534610,1,83.42,1,0.0,17039.0,4,0
4621,1009534620,0,29.19,1,0.0,18440.0,4,0
4622,1009534630,1,58.0,1,0.0,16589.0,5,0
4623,1009534640,0,44.59,1,0.0,13188.0,1,0
4624,1009534650,0,35.19,1,0.0,14959.0,3,0
4625,1009534660,0,41.61,1,0.0,16346.0,2,0
4626,1009534670,1,64.1,1,0.0,17947.0,2,1
4627,1009534680,0,53.27,1,0.0,13137.0,2,0
4628,1009534690,1,59.91,1,0.0,22392.0,1,0
4629,1009534700,0,40.57,2,79382.0,170049.0,1,1
4630,1009534710,0,42.67,4,14635.0,41202.0,5,0
4631,1009534720,1,42.82,2,110909.0,220203.0,3,0
4632,1009534730,1,68.25,1,0.0,28865.0,4,0
4633,1009534740,1,53.51,1,0.0,13397.0,1,1
4634,1009534750,0,61.99,1,0.0,16299.0,2,0
4635,1009534760,0,22.49,2,5260.0,60065.0,1,1
4636,1009534770,1,59.61,4,0.0,20666.0,1,0
4637,1009534780,1,45.9,1,0.0,15523.0,4,0
4638,1009534790,1,66.1,1,0.0,20386.0,1,0
4639,1009534800,1,57.72,1,0.0,34664.0,2,0
4640,1009534810,0,55.69,4,0.0,16788.0,1,0
4641,1009534820,1,38.28,2,13682.0,42052.0,4,0
4642,1009534830,1,34.17,1,0.0,13765.0,1,1
4643,1009534840,0,58.23,4,0.0,17537.0,3,0
4644,1009534850,0,25.67,1,0.0,14509.0,3,0
4645,1009534860,0,29.94,4,0.0,20038.0,3,0
4646,1009534870,1,78.16,2,96443.0,224002.0,2,0
4647,1009534880,0,22.18,1,0.0,17104.0,0,1
4648,1009534890,0,41.16,1,0.0,18161.0,1,1
4649,1009534900,1,53.27,4,0.0,18161.0,1,0
4650,1009534910,0,40.2,1,0.0,22872.0,5,0
4651,1009534920,1,53.49,3,109097.0,122907.0,1,0
4652,1009534930,1,21.67,1,0.0,16099.0,4,0
4653,1009534940,0,48.65,4,0.0,21261.0,5,0
4654,1009534950,1,39.36,4,0.0,24759.0,2,0
4655,1009534960,0,44.45,1,0.0,17285.0,2,0
4656,1009534970,0,56.8,1,0.0,13644.0,2,0
4657,1009534980,0,54.08,1,0.0,14284.0,2,1
4658,1009534990,0,63.28,4,0.0,24610.0,2,0
4659,1009535000,0,54.23,1,0.0,13798.0,5,0
4660,1009535010,1,22.21,4,0.0,13779.0,2,0
4661,1009535020,0,37.01,2,5600.0,20963.0,2,0
4662,1009535030,0,36.09,4,0.0,20667.0,2,0
4663,1009535040,0,77.93,2,108755.0,191973.0,1,0
4664,1009535050,0,44.17,1,0.0,19049.0,2,0
4665,1009535060,1,48.07,4,0.0,21440.0,3,0
4666,1009535070,1,38.28,1,0.0,15401.0,5,0
4667,1009535080,1,29.91,1,0.0,25642.0,0,1
4668,1009535090,1,41.64,1,0.0,18794.0,4,0
4669,1009535100,1,67.65,4,0.0,14664.0,4,0
4670,1009535110,0,33.75,1,0.0,35367.0,4,0
4671,1009535120,1,53.34,4,12177.0,26950.0,3,0
4672,1009535130,0,70.8,4,12176.0,41936.0,1,0
4673,1009535140,0,29.96,4,8497.0,56388.0,3,0
4674,1009535150,1,69.47,4,0.0,15109.0,0,1
4675,1009535160,0,32.96,1,0.0,18646.0,1,1
4676,1009535170,1,32.0,1,0.0,20709.0,2,0
4677,1009535180,0,28.27,2,11132.0,49450.0,2,1
4678,1009535190,0,48.69,1,0.0,15443.0,2,0
4679,1009535200,1,53.33,4,13964.0,39532.0,0,0
4680,1009535210,0,23.82,1,0.0,30774.0,2,1
4681,1009535220,0,81.38,4,13792.0,23715.0,2,0
4682,1009535230,0,28.92,1,0.0,21211.0,1,1
4683,1009535240,0,25.5,4,0.0,26105.0,1,1
4684,1009535250,0,44.45,4,0.0,21620.0,3,0
4685,1009535260,1,82.59,4,0.0,22719.0,1,0
4686,1009535270,0,53.46,1,0.0,22250.0,5,1
4687,1009535280,1,48.72,1,0.0,14557.0,5,0
4688,1009535290,0,82.08,4,0.0,37758.0,1,0
4689,1009535300,0,38.42,1,0.0,18667.0,4,0
4690,1009535310,0,34.93,1,0.0,19704.0,2,0
4691,1009535320,0,21.69,1,0.0,35881.0,4,0
4692,1009535330,0,25.88,1,0.0,25997.0,0,1
4693,1009535340,0,41.47,1,0.0,31838.0,3,0
4694,1009535350,1,72.91,4,0.0,22453.0,0,1
4695,1009535360,0,62.11,4,0.0,29051.0,1,1
4696,1009535370,0,32.93,3,82835.0,186401.0,3,0
4697,1009535380,1,41.75,4,0.0,14140.0,0,1
4698,1009535390,0,35.82,3,83399.0,112278.0,2,0
4699,1009535400,1,56.35,4,10038.0,52208.0,5,0
4700,1009535410,0,44.11,1,0.0,22271.0,0,1
4701,1009535420,1,23.34,1,0.0,27906.0,0,1
4702,1009535430,1,37.23,2,12001.0,49541.0,3,0
4703,1009535440,0,57.08,2,9175.0,55650.0,1,0
4704,1009535450,1,71.17,1,0.0,18436.0,1,0
4705,1009535460,0,45.09,1,0.0,27229.0,5,0
4706,1009535470,0,61.43,1,0.0,30203.0,1,0
4707,1009535480,0,55.49,4,0.0,17286.0,4,0
4708,1009535490,0,59.93,1,0.0,13451.0,4,0
4709,1009535500,1,49.13,4,0.0,25112.0,2,0
4710,1009535510,1,32.22,4,0.0,18538.0,1,0
4711,1009535520,0,32.14,4,5199.0,34532.0,2,1
4712,1009535530,0,42.2,1,0.0,15016.0,2,0
4713,1009535540,0,52.38,4,0.0,21298.0,4,0
4714,1009535550,1,58.85,4,0.0,22843.0,1,1
4715,1009535560,1,58.74,1,0.0,17517.0,1,0
4716,1009535570,1,45.42,1,0.0,32073.0,2,0
4717,1009535580,1,21.32,4,7243.0,23448.0,1,1
4718,1009535590,0,59.32,1,0.0,20241.0,4,0
4719,1009535600,1,63.01,1,0.0,14342.0,2,0
4720,1009535610,0,44.3,2,100678.0,175440.0,0,1
4721,1009535620,0,41.58,1,0.0,14421.0,2,0
4722,1009535630,1,25.28,4,0.0,33196.0,0,1
4723,1009535640,0,57.6,1,0.0,14848.0,2,0
4724,1009535650,1,70.63,1,0.0,18774.0,4,0
4725,1009535660,1,53.32,2,70086.0,104293.0,3,0
4726,1009535670,1,58.23,1,0.0,19418.0,5,0
4727,1009535680,0,56.1,4,0.0,13174.0,2,0
4728,1009535690,1,88.27,1,0.0,13932.0,2,0
4729,1009535700,0,51.74,4,9674.0,28840.0,2,0
4730,1009535710,0,43.4,4,0.0,25660.0,5,0
4731,1009535720,1,42.28,1,0.0,13673.0,1,0
4732,1009535730,0,50.98,1,0.0,22317.0,5,0
4733,1009535740,1,41.72,4,12437.0,36757.0,4,0
4734,1009535750,0,44.41,1,0.0,27170.0,3,0
4735,1009535760,0,63.25,1,0.0,21316.0,2,0
4736,1009535770,0,45.1,1,0.0,22780.0,4,0
4737,1009535780,0,37.48,2,11400.0,48671.0,4,0
4738,1009535790,1,68.65,1,0.0,22048.0,2,1
4739,1009535800,0,68.6,4,0.0,13695.0,1,0
4740,1009535810,1,63.67,1,0.0,14944.0,1,0
4741,1009535820,0,36.76,1,0.0,19334.0,1,1
4742,1009535830,1,28.09,1,0.0,16331.0,1,0
4743,1009535840,0,50.53,3,71935.0,203900.0,1,0
4744,1009535850,1,32.68,4,12336.0,60414.0,2,0
4745,1009535860,0,48.43,4,13733.0,36125.0,3,0
4746,1009535870,1,45.21,4,0.0,18574.0,2,0
4747,1009535880,0,62.01,1,0.0,15896.0,2,0
4748,1009535890,0,47.76,4,5991.0,20910.0,2,0
4749,1009535900,0,46.92,1,0.0,20329.0,3,0
4750,1009535910,1,41.95,2,9432.0,51594.0,1,1
4751,1009535920,0,47.74,1,0.0,18848.0,3,0
4752,1009535930,0,44.47,4,0.0,25169.0,2,1
4753,1009535940,1,36.42,1,0.0,19674.0,2,0
4754,1009535950,0,55.56,1,0.0,20227.0,3,1
4755,1009535960,0,44.61,4,0.0,32257.0,1,1
4756,1009535970,1,30.22,4,13235.0,66631.0,3,1
4757,1009535980,1,45.52,4,0.0,24735.0,4,0
4758,1009535990,0,47.87,1,0.0,15094.0,1,1
4759,1009536000,1,34.61,2,89377.0,113946.0,2,0
4760,1009536010,0,70.83,4,0.0,31451.0,2,1
4761,1009536020,1,32.42,4,0.0,20303.0,1,1
4762,1009536030,0,42.77,4,0.0,13920.0,3,0
4763,1009536040,1,49.06,1,0.0,21427.0,2,0
4764,1009536050,0,42.61,2,11974.0,57082.0,1,1
4765,1009536060,0,56.61,4,0.0,20243.0,3,1
4766,1009536070,1,59.98,1,0.0,14035.0,2,0
4767,1009536080,0,59.57,4,0.0,18578.0,4,0
4768,1009536090,0,64.77,2,112946.0,124622.0,2,0
4769,1009536100,0,62.16,1,0.0,22141.0,1,0
4770,1009536110,1,78.38,1,0.0,30150.0,1,1
4771,1009536120,1,33.8,2,117351.0,176366.0,2,0
4772,1009536130,0,37.2,4,0.0,19842.0,1,1
4773,1009536140,1,20.49,1,0.0,14811.0,2,0
4774,1009536150,1,74.17,1,0.0,16902.0,2,0
4775,1009536160,1,35.2,4,0.0,17363.0,1,1
4776,1009536170,0,50.3,1,0.0,16199.0,1,1
4777,1009536180,1,39.88,4,9305.0,71390.0,3,0
4778,1009536190,1,51.99,4,0.0,18169.0,2,0
4779,1009536200,1,65.74,4,0.0,34205.0,3,0
4780,1009536210,0,68.57,1,0.0,17215.0,2,0
4781,1009536220,0,61.24,3,92078.0,84592.0,0,0
4782,1009536230,1,79.46,1,0.0,27381.0,5,0
4783,1009536240,1,88.2,1,0.0,22821.0,1,0
4784,1009536250,1,27.17,4,0.0,17094.0,2,1
4785,1009536260,0,60.38,1,0.0,34600.0,3,0
4786,1009536270,0,65.83,1,0.0,22420.0,1,0
4787,1009536280,0,49.99,1,0.0,21051.0,2,1
4788,1009536290,0,51.87,1,0.0,19088.0,2,0
4789,1009536300,0,63.22,1,0.0,18311.0,1,0
4790,1009536310,0,26.06,1,0.0,21108.0,1,0
4791,1009536320,0,64.77,4,11888.0,35917.0,0,0
4792,1009536330,1,52.12,4,12501.0,47116.0,3,0
4793,1009536340,0,66.2,1,0.0,15783.0,2,0
4794,1009536350,0,58.72,4,0.0,31646.0,0,0
4795,1009536360,0,66.44,4,0.0,18464.0,3,0
4796,1009536370,1,50.78,1,0.0,16213.0,2,0
4797,1009536380,1,40.07,4,0.0,16365.0,1,1
4798,1009536390,0,44.29,4,0.0,19365.0,4,0
4799,1009536400,1,54.68,1,0.0,18305.0,3,0
4800,1009536410,1,51.9,3,107856.0,127507.0,1,1
4801,1009536420,1,39.06,1,0.0,20205.0,1,1
4802,1009536430,0,52.45,1,0.0,13141.0,2,0
4803,1009536440,0,63.1,1,0.0,17617.0,5,0
4804,1009536450,0,45.94,4,0.0,17116.0,5,0
4805,1009536460,1,53.15,1,0.0,22148.0,2,0
4806,1009536470,1,72.55,1,0.0,14164.0,1,0
4807,1009536480,0,70.93,2,14664.0,62425.0,4,0
4808,1009536490,1,76.9,1,0.0,17373.0,2,0
4809,1009536500,1,56.13,4,0.0,21671.0,5,0
4810,1009536510,0,24.49,4,0.0,15447.0,2,0
4811,1009536520,0,47.96,1,0.0,21298.0,0,1
4812,1009536530,0,80.01,1,0.0,29910.0,2,0
4813,1009536540,1,75.12,1,0.0,15281.0,2,0
4814,1009536550,0,64.16,1,0.0,19502.0,2,0
4815,1009536560,1,43.19,2,94181.0,79803.0,3,0
4816,1009536570,0,53.41,1,0.0,25885.0,2,1
4817,1009536580,0,40.84,4,0.0,16843.0,2,0
4818,1009536590,1,62.72,4,0.0,14324.0,2,0
4819,1009536600,1,28.14,1,0.0,33159.0,2,1
4820,1009536610,0,52.81,1,0.0,14654.0,2,0
4821,1009536620,1,21.0,1,0.0,18681.0,4,0
4822,1009536630,1,80.0,4,0.0,21700.0,1,1
4823,1009536640,1,24.82,4,12757.0,43374.0,4,0
4824,1009536650,0,27.35,1,0.0,22929.0,3,0
4825,1009536660,1,70.04,4,0.0,22742.0,1,0
4826,1009536670,1,34.26,4,10436.0,36611.0,2,0
4827,1009536680,1,69.43,3,90998.0,107160.0,1,0
4828,1009536690,1,76.04,1,0.0,21012.0,2,0
4829,1009536700,0,54.56,1,0.0,13629.0,4,0
4830,1009536710,0,50.8,1,0.0,13961.0,1,1
4831,1009536720,0,77.85,1,0.0,21729.0,4,0
4832,1009536730,1,74.98,1,0.0,18457.0,1,1
4833,1009536740,1,43.93,1,0.0,14927.0,1,0
4834,1009536750,1,54.34,1,0.0,14124.0,3,0
4835,1009536760,1,48.6,1,0.0,16984.0,0,1
4836,1009536770,1,75.78,1,0.0,16451.0,2,0
4837,1009536780,0,60.4,1,0.0,22795.0,1,0
4838,1009536790,0,54.52,1,0.0,21479.0,4,0
4839,1009536800,1,42.27,1,0.0,18557.0,0,1
4840,1009536810,0,57.42,1,0.0,17422.0,2,0
4841,1009536820,0,52.68,4,0.0,37037.0,2,0
4842,1009536830,1,34.96,4,13358.0,47291.0,1,0
4843,1009536840,0,45.19,4,0.0,22163.0,3,0
4844,1009536850,0,34.72,1,0.0,19383.0,2,0
4845,1009536860,0,48.6,2,14625.0,20032.0,0,0
4846,1009536870,1,54.95,4,0.0,20032.0,1,1
4847,1009536880,0,61.86,4,0.0,36470.0,3,0
4848,1009536890,0,78.06,1,0.0,19378.0,5,0
4849,1009536900,1,85.72,4,0.0,14095.0,1,1
4850,1009536910,1,82.34,1,0.0,13962.0,1,1
4851,1009536920,0,74.59,1,0.0,22937.0,1,1
4852,1009536930,1,50.12,2,13153.0,38205.0,3,0
4853,1009536940,1,28.1,4,0.0,16628.0,1,0
4854,1009536950,1,21.19,4,13622.0,57584.0,3,0
4855,1009536960,0,72.1,1,0.0,15906.0,4,0
4856,1009536970,1,43.51,4,10145.0,45623.0,0,1
4857,1009536980,0,26.13,4,0.0,27501.0,2,0
4858,1009536990,1,29.29,1,0.0,16535.0,4,0
4859,1009537000,1,38.26,1,0.0,16897.0,2,0
4860,1009537010,0,27.91,1,0.0,14263.0,2,1
4861,1009537020,1,73.08,4,8539.0,21714.0,1,0
4862,1009537030,1,35.58,4,0.0,22439.0,0,1
4863,1009537040,1,47.05,4,0.0,17100.0,0,1
4864,1009537050,1,28.56,1,0.0,19452.0,3,0
4865,1009537060,0,71.57,1,0.0,14179.0,4,0
4866,1009537070,0,49.02,1,0.0,22910.0,0,1
4867,1009537080,1,29.01,1,0.0,18140.0,4,0
4868,1009537090,0,43.86,1,0.0,13329.0,3,0
4869,1009537100,1,56.08,1,0.0,22968.0,5,1
4870,1009537110,1,57.86,1,0.0,18172.0,3,0
4871,1009537120,1,48.64,1,0.0,14742.0,0,0
4872,1009537130,0,62.82,1,0.0,24430.0,3,0
4873,1009537140,0,72.73,4,0.0,33395.0,5,0
4874,1009537150,1,20.72,1,0.0,15750.0,2,1
4875,1009537160,0,31.73,1,0.0,19125.0,3,0
4876,1009537170,1,31.78,2,84468.0,88895.0,4,0
4877,1009537180,1,34.9,3,98573.0,80756.0,2,0
4878,1009537190,0,45.36,1,0.0,14908.0,1,0
4879,1009537200,1,41.0,4,5647.0,38182.0,4,0
4880,1009537210,1,30.48,1,0.0,16484.0,3,0
4881,1009537220,0,45.29,1,0.0,19119.0,1,0
4882,1009537230,1,68.58,1,0.0,14215.0,2,0
4883,1009537240,0,59.44,1,0.0,13257.0,2,0
4884,1009537250,0,57.06,4,0.0,14178.0,4,0
4885,1009537260,0,55.44,1,0.0,16063.0,0,0
4886,1009537270,0,87.69,1,0.0,17044.0,0,0
4887,1009537280,1,27.1,4,0.0,19100.0,1,0
4888,1009537290,0,62.42,3,114391.0,121322.0,1,0
4889,1009537300,1,77.0,1,0.0,14047.0,1,0
4890,1009537310,1,40.59,4,0.0,19103.0,5,0
4891,1009537320,1,67.17,1,0.0,17856.0,2,0
4892,1009537330,0,63.6,1,0.0,18608.0,2,0
4893,1009537340,1,68.34,1,0.0,21310.0,1,0
4894,1009537350,1,28.27,1,0.0,22919.0,1,1
4895,1009537360,0,52.77,4,14640.0,23335.0,3,0
4896,1009537370,1,58.03,1,0.0,15521.0,5,0
4897,1009537380,0,85.45,1,0.0,34994.0,1,0
4898,1009537390,1,67.23,1,0.0,20515.0,3,0
4899,1009537400,1,46.23,2,117278.0,63204.0,0,1
4900,1009537410,1,39.63,1,0.0,19462.0,1,0
4901,1009537420,1,55.39,4,11484.0,24819.0,1,1
4902,1009537430,0,75.02,1,0.0,26344.0,2,0
4903,1009537440,1,55.72,1,0.0,15687.0,4,0
4904,1009537450,0,22.0,4,0.0,18791.0,2,0
4905,1009537460,0,26.54,1,0.0,18802.0,3,1
4906,1009537470,1,66.65,1,0.0,21250.0,1,0
4907,1009537480,1,59.09,4,0.0,13040.0,4,0
4908,1009537490,0,62.04,1,0.0,14760.0,1,0
4909,1009537500,0,35.45,1,0.0,16341.0,3,1
4910,1009537510,0,36.79,1,0.0,21636.0,3,1
4911,1009537520,1,39.0,1,0.0,20034.0,5,1
4912,1009537530,0,38.22,1,0.0,22476.0,2,0
4913,1009537540,1,88.01,1,0.0,20696.0,2,0
4914,1009537550,1,55.2,4,0.0,22129.0,2,0
4915,1009537560,0,68.79,1,0.0,13426.0,2,0
4916,1009537570,1,30.75,1,0.0,13567.0,2,0
4917,1009537580,1,45.35,3,118337.0,217523.0,4,0
4918,1009537590,0,57.01,1,0.0,21238.0,1,1
4919,1009537600,0,36.41,2,72981.0,109084.0,2,0
4920,1009537610,1,84.21,4,0.0,20476.0,1,0
4921,1009537620,0,25.64,1,0.0,19311.0,3,0
4922,1009537630,1,61.47,1,0.0,13053.0,2,0
4923,1009537640,1,56.02,4,0.0,24758.0,2,0
4924,1009537650,0,36.61,1,0.0,18729.0,2,0
4925,1009537660,1,26.12,4,12138.0,50721.0,4,0
4926,1009537670,1,48.66,1,0.0,19234.0,5,0
4927,1009537680,0,51.77,1,0.0,14118.0,1,0
4928,1009537690,0,44.81,2,102676.0,107672.0,1,1
4929,1009537700,1,32.92,1,0.0,17891.0,2,0
4930,1009537710,1,54.0,2,73424.0,219937.0,2,0
4931,1009537720,0,49.43,4,6091.0,33970.0,2,0
4932,1009537730,0,39.79,4,14396.0,31898.0,1,0
4933,1009537740,0,34.42,1,0.0,18346.0,0,1
4934,1009537750,0,50.28,1,0.0,24530.0,3,0
4935,1009537760,0,80.25,1,0.0,22748.0,2,0
4936,1009537770,0,59.56,2,14998.0,50648.0,2,0
4937,1009537780,0,55.12,4,0.0,17173.0,3,0
4938,1009537790,0,51.65,4,8638.0,58629.0,2,0
4939,1009537800,0,29.01,1,0.0,35520.0,1,1
4940,1009537810,0,48.96,1,0.0,18851.0,5,0
4941,1009537820,1,71.61,2,12039.0,49161.0,2,0
4942,1009537830,0,31.54,1,0.0,21345.0,4,1
4943,1009537840,0,55.98,4,0.0,19230.0,2,0
4944,1009537850,1,51.61,1,0.0,18382.0,2,1
4945,1009537860,1,43.65,1,0.0,16702.0,3,0
4946,1009537870,1,72.45,1,0.0,23510.0,1,0
4947,1009537880,0,36.25,2,7971.0,49090.0,1,1
4948,1009537890,0,33.02,1,0.0,18601.0,5,0
4949,1009537900,0,38.77,1,0.0,37486.0,2,0
4950,1009537910,1,72.6,1,0.0,18131.0,1,0
4951,1009537920,1,84.37,4,5854.0,22443.0,2,0
4952,1009537930,0,23.16,4,10810.0,34739.0,2,0
4953,1009537940,0,48.18,1,0.0,22313.0,1,1
4954,1009537950,0,55.47,1,0.0,21183.0,4,0
4955,1009537960,1,20.19,1,0.0,15497.0,0,1
4956,1009537970,0,37.36,1,0.0,28513.0,0,0
4957,1009537980,0,56.93,1,0.0,20566.0,2,0
4958,1009537990,1,38.31,1,0.0,14988.0,1,1
4959,1009538000,1,75.18,2,14271.0,23410.0,5,0
4960,1009538010,0,69.32,1,0.0,16573.0,3,0
4961,1009538020,1,22.94,4,0.0,18214.0,2,1
